id,year,size,roa,ato,cashflow,growth,board,indep,listage,mfee,ind,city,indy,IDig,ishigh,islow,ismid,HDig,MDig,HDigMid,Hsize,Msize,Hlistage,Mlistage,Hroa,Mroa,Hato,Mato,Hcashflow,Mcashflow,Hgrowth,Mgrowth,Hindep,Mindep,Hmfee,Mmfee,IVHDig,IVMDig,D,IDigP,ishigh1,islow1,ismid1,HDig1,MDig1,HLea,MLea,HGra,MGra,HPen,MPen,HExp,MExp,HSim,MSim,HDigHSim,MDigMsim,HCGap,MCGap,HDigHCGap,MDigMCGap,HEGap,MEGap,HDigHEGap,MDigMEGap,Hmanufac,Hservice,Happlica,Helement,Mmanufac,Mservice,Mapplica,Melement,HEco,MEco,HEle,MEle,HClu,MClu,HMar,MMar
359,2015,22.842794,.013565,.46806899,.045627002,-.095540002,2.1972251,.33333299,2.772589,.075081997,12,105,175,2.8903718,1,,,2.3484931,1.0280178,0,22.288206,21.727865,2.1640248,1.5574728,.041196834,.039768066,.80451715,.61401355,.060301665,.045182865,.010112335,.060255401,.36120099,.36256579,.074361831,.0789674,.18984485,2.2617631,1,4.2195077,1,,,2.3484931,1.028018,.15273905,.16656041,,,,,.28768209,.38299224,,,.046467409,.022961361,-.58047354,-1.3975677,.35512438,.48851487,.86789453,1.1271727,2.0382442,1.1587535,2.3294687,.18310206,1.0310348,.89587975,.86803442,0,.046209812,0,1,1,1,0,1,1,1,1
359,2016,23.015318,.010823,.43037099,.040862001,.043242998,2.1972251,.33333299,2.8332131,.102625,12,105,176,2.8903718,1,,,2.4280448,1.0859916,0,22.576805,21.81576,2.2786682,1.6581519,.048172332,.029811317,.81338084,.58271307,.0739365,.028163157,.25999767,.10854763,.34920597,.36806571,.075199336,.08389695,.28831837,2.6810215,0,4.4188404,1,,,2.428045,1.085992,.1717627,.19334054,,,,,.51082563,.45675841,,,.031830702,.019281108,-.88039005,-1.5535514,.29515055,.45759237,.84134555,1.1314222,2.0428247,1.2287149,2.5293479,0,1.0310348,.89587975,.90143597,0,.14592572,.036481429,1,1,1,0,1,1,1,1
359,2017,23.02763,.0047980002,.46800101,.0081569999,.188324,2.1972251,.33333299,2.890372,.097580001,12,105,177,2.8332133,1,,,2.3414509,.96882963,0,22.552446,21.677504,2.4259245,1.2692645,.052408248,.047545705,.81254077,.67907912,.036029749,.043065149,.28904802,.24341971,.35044611,.37750357,.083011001,.076074071,.36772656,2.9861867,0,4.8903489,1,,,2.3414509,.96882957,.086593866,.11716199,,,,,.69314718,.36772478,,,.047763098,.026718697,.30254602,-.38310975,.13579795,.14147773,.96235752,1.1602582,2.2533128,1.1502484,2.3070939,0,.53458327,.46110994,.80729604,0,.17970483,.077016354,1,1,1,0,1,1,1,0
359,2018,22.999931,-.033550002,.51149702,.034820002,.084647998,2.1972251,.33333299,2.9444389,.075079001,12,105,178,2.9444389,1,,,2.5341122,1.0494851,0,22.546776,21.814499,2.6085341,1.616714,.045790199,.047197588,.81735379,.71106505,.071024798,.060547791,.093787201,.25493121,.36071399,.36943543,.050633799,.051626138,.37525809,3.2760119,1,5.0172796,1,,,2.534112,1.049485,-.24981976,-.13781393,,,,,.78845733,.37037379,,,.012315373,.021598589,-.53920877,-1.3470764,.09135744,.44234222,.79799712,1.1578537,2.0222142,1.2151502,2.701997,0,.7742402,.46051702,.81632733,0,.19121301,.095606506,0,1,1,0,1,0,1,0
359,2019,22.950169,.021207999,.50277698,.080182999,-.054187998,2.1972251,.33333299,2.9957321,.072002999,12,105,179,2.9957323,1,,,2.5525806,1.3590617,0,22.61451,21.865404,2.6570234,1.7904458,.064400837,.037879568,.88260949,.71683639,.069005333,.071688257,.13815783,.15518157,.34444416,.3832013,.0435475,.049284045,.39519387,3.7086821,1,5.0751739,1,,,2.5525811,1.359062,.092757225,-.19835103,,,,,.69314718,.39086631,,,.0089173783,.0019462766,-.26221645,-1.039104,.052725665,.030417878,.95711303,1.1602582,2.4431081,1.579867,2.5422413,0,.91343981,.52967566,1.3319345,0,.4492465,.22858676,1,1,1,0,1,1,1,0
359,2020,22.952028,.016751001,.53656203,.070115,.041616,2.1972251,.33333299,3.044523,.055806998,12,105,180,2.8903718,1,,,2.4405825,1.160239,0,22.637774,21.937084,2.6645939,1.8512448,.041185778,.043464594,.82090753,.68155283,.078217223,.046566781,.12061744,.059167877,.35132244,.39178249,.043607779,.049739219,.39206371,3.5383472,0,5.1590552,1,,,2.440583,1.160239,.16329145,.25011611,,,,,.51082563,.24783616,,,.02952389,.014567792,-.033344984,-.65803385,.1378397,.14022776,1.0321883,1.1602582,2.5191407,1.398132,2.4317272,.077016354,1.0638871,.84000897,1.0709414,.021660849,.34455675,.17696752,1,1,1,0,0,1,1,0
360,2012,21.941851,.011175,.46954501,.053203002,-.019741001,2.3025849,.40000001,1.791759,.103145,10,73,226,1.0986123,,1,,2.9376879,1.5742962,0,22.573006,21.674692,2.2368236,1.7373444,.043867707,.042881463,.81619972,.70316571,.045755528,.039064787,.22294559,.12350389,.36982509,.38529071,.10474494,.14383642,.11037791,.95935023,1,2.5649493,,,1,2.9376881,1.398066,,,5.9687557,8.252203,0,1.7917595,.21130909,0,.065442897,.085953899,-.039907724,.0041478993,1.3596165,.38910556,.17975213,.080489062,-.058185935,-.11820531,-.17093211,-.18609017,3.4336092,.06462425,2.4432931,2.1491499,1.8039076,0,1.2147232,1.1008446,1,1,0,0,0,0,0,0
360,2013,22.027859,.017162999,.50005001,.083943002,.111506,2.3978951,.36363599,1.94591,.109675,10,73,227,1.6094379,,,1,3.1127186,1.700502,3.1127186,22.738152,21.664312,2.1629636,1.9271535,.039234191,.042799376,.81740296,.65524167,.044484906,.035209086,.11940614,.24176601,.38226628,.38336858,.12622076,.13605428,.12233886,1.2178757,1,3.4657359,,,1,3.2079351,1.75571,.23043442,.27925932,8.1614599,,0,,.17435339,.042559616,.0883044,,-.048959509,-.019728782,2.1512327,1.0288259,.67825854,.33433756,-.098103642,-.018305421,-.30536902,-.031128405,3.6088526,.085321881,2.7597048,2.4661205,1.8924676,.010045611,1.1264198,1.020079,1,1,0,0,0,0,0,0
360,2014,22.098259,.031624001,.54721099,.104948,.18296801,2.3978951,.36363599,2.079442,.135463,10,73,228,1.9459101,,,1,3.3145046,2.063298,3.3145046,23.14385,21.776287,2.2751684,2.0623741,.049006157,.039837971,.90350324,.65634489,.059138156,.037577398,.20222984,.2203424,.36733851,.38941115,.12256058,.14814363,.18140113,1.3686395,1,3.7841897,,,1,3.338068,2.075284,.30903959,.14802969,4.3547249,,0,,.19105524,.0145988,.1005381,,-.059539277,-.042759523,.9093442,-.14301825,.059706558,-.064695075,-.31761527,-.14525163,-1.0527372,-.2996974,3.8567946,.094303131,3.1788855,2.833837,2.2897706,.030580023,1.4528852,1.2952173,1,1,0,0,0,0,0,0
360,2015,22.596903,.02815,.44366199,.035535,.110594,2.3978951,.36363599,2.1972251,.182559,10,73,229,2.0794415,,,1,3.389549,2.205868,3.389549,23.192715,21.961306,2.3899605,2.0394151,.04856224,.036361266,.82214653,.65734202,.065529428,.041862182,.14499919,.21820644,.37131414,.39048097,.136235,.13550431,.19695808,1.7595806,1,4.1431346,,,1,3.389549,2.1136661,.26142776,.19390213,4.1127763,,.69314718,,.17435339,.054808237,.1054314,,-.061943486,-.051810045,.48965073,-.35208535,-.26494229,-.24901804,-.4072547,-.076414943,-1.3804097,-.16856128,3.9023151,.11832889,3.212486,2.8708258,2.442693,.029287908,1.5495722,1.3837905,1,1,0,0,0,0,0,0
360,2016,23.139458,.026724,.51839,.070051,.97754002,2.3978951,.36363599,2.3025849,.118608,10,73,230,2.3978953,,,1,3.4582622,2.2351494,3.4582622,23.256178,22.006889,2.3265388,2.0187364,.039914541,.045467444,.80119962,.61545295,.053783834,.045044295,.17701912,.27031973,.36508659,.39032358,.14589424,.13469999,.28273609,2.272126,1,4.6347289,,,1,3.4958749,2.254653,.064818263,.10425007,4.0233417,,1.3862944,,.11778303,.059898142,.093887404,,-.077237174,-.053668864,1.6303883,.41034162,.68982685,.38662535,-.36197329,-.10053968,-1.2517985,-.22472121,3.9323189,.17819442,3.2715149,2.9349186,2.4327965,.025672117,1.5592164,1.3903368,1,1,0,0,0,0,0,0
360,2017,23.220299,.016887,.558406,.083126999,.41980499,2.3978951,.36363599,2.3978951,.100555,10,73,231,2.7725887,,,1,3.4829271,2.2855172,3.4829271,23.364985,22.095116,2.3599529,1.8870304,.059581112,.044247366,.86046284,.67126513,.048256852,.031658106,.25816259,.23641939,.37107152,.38190141,.12244897,.12524983,.36526862,2.4940314,1,4.9972124,,,1,3.4829271,2.285517,.29378891,.26808596,3.3127975,,1.3862944,,.10536052,.071095921,.1119471,,-.063533068,-.056866277,.53166485,-.39509678,-.25926659,-.31184962,-.36610866,-.13952303,-1.2751298,-.31888229,3.906389,.18406716,3.3183906,2.9717155,2.4876242,.0334532,1.5334742,1.3312464,1,1,0,0,0,0,0,0
360,2018,23.360062,.01172,.55316299,.053897001,.107928,2.079442,.375,2.4849069,.042734999,10,73,232,2.8903718,,,1,3.5367603,2.3648071,3.5367603,23.410873,22.171507,2.3348112,1.9605691,.045885723,.0244318,.84695238,.66545945,.038258724,.038937256,.19238354,.16062412,.37916076,.37983549,.058050346,.066256851,.36555311,2.223542,1,5.1474943,,,1,3.566484,2.3792131,.32086015,.29540348,3.6693001,,1.3862944,,.066691376,.073427469,.1709706,,-.012182295,-.061899699,.11154652,-1.0621092,-.66820341,-.98984724,-.35090268,-.071964145,-1.2410587,-.17018132,3.9191577,.20925605,3.3445477,2.9618301,2.5481329,.047331557,1.635836,1.4147898,1,1,0,0,0,0,0,0
360,2019,23.505625,.0024860001,.54881001,.087591,.144501,2.079442,.375,2.564949,.038410999,10,73,233,2.8332133,,,1,3.6069441,2.430419,3.6069441,23.72681,22.175314,2.4708645,2.0572016,.043561827,.033236943,.79632425,.67569393,.076013759,.060522594,.17671148,.13098356,.37785026,.38410968,.056297,.062256612,.39519387,2.1983352,0,5.1532917,,,1,3.656431,2.4509959,.047599316,.05217123,4.9618254,,1.3862944,,.066691376,.072759353,.2298684,,.046149068,-.06606482,1.0141373,-.025430918,.18959074,.022416966,-.27905142,-.11435795,-1.0065229,-.27793774,3.9784718,.47400996,3.3916912,3.045475,2.6202931,.053424157,1.7186077,1.5164621,1,1,1,0,0,0,0,0
360,2020,23.778717,.020783,.57605302,.128177,.30267999,2.079442,.375,2.6390569,.033419002,10,73,234,2.8332133,,,1,3.6780097,2.4163568,3.6780097,23.83415,22.181147,2.460659,2.106019,.050544098,.041269414,.73080957,.65162611,.064655066,.054871641,.047207355,.11416016,.37503928,.38926792,.059809547,.061934531,.39206371,2.825537,0,5.1929569,,,1,3.67801,2.416357,-.12822413,-.043096304,5.088263,,1.0986123,,.062520355,.053584248,.23815259,,.058331221,-.065172136,1.1942437,-.042219877,.39695299,.0048779114,-.24133837,-.16878033,-.88764489,-.40783349,4.0485616,.56830615,3.4630442,3.0757041,2.5784826,.094909102,1.7219871,1.5367156,1,1,1,0,0,0,0,0
361,2012,20.986382,.025409,.68784398,.046332002,.20832001,2.1972251,.33333299,2.1972251,.115795,21,116,118,2.0794415,1,,,1.5992324,.89587975,0,21.983133,21.973526,2.4312546,2.2156277,.083096251,.091784447,.85705304,.84600908,.072484747,.060043149,.19443975,.13798015,.35132548,.36817244,.088444754,.094061501,.11205019,.39204207,1,2.3025851,1,,,1.599232,.89587969,,,,,,,.22314355,.22314355,,,.18432377,.031349648,-.34657359,-.2119585,1.174359,.081477486,-.044225335,-.021621227,-.070726588,-.019370019,1.6275645,0,.92221987,.44793987,.60033226,0,.48520303,0,1,1,1,1,1,1,1,1
361,2013,21.0044,.049015999,.74224901,.083820999,.13624901,2.1972251,.33333299,2.3025849,.11742,21,116,119,2.0794415,1,,,1.8782632,1.0148015,0,22.36702,22.111914,2.4755163,2.4014695,.101514,.091606408,.92551267,.7500211,.086995669,.063265778,.15388934,.16598229,.35732299,.37196267,.096918002,.090813704,.25156304,.39204207,0,2.3025851,1,,,1.878263,1.014802,.19097281,.35108185,,,,,.28768209,.20067069,,,.13298494,.023800345,-.73240817,-.76965541,1.1261454,.27094823,-.15350986,.027550459,-.28833193,.027958248,1.8483925,0,1.3040076,.8283022,.72079134,0,.51344234,0,1,1,1,1,1,1,0,1
361,2014,21.448231,.063187003,.72905898,.101948,.26791999,2.1972251,.33333299,2.3978951,.10957,21,116,120,2.0794415,1,,,1.7707331,.9686057,0,22.617329,22.094051,2.3976765,2.4039032,.0926992,.077958241,.72347236,.64287281,.074674003,.061380725,.1334372,.11536973,.347727,.37792838,.093186401,.10138051,.16956386,.4054651,0,2.3025851,1,,,1.770733,.9686057,.10753012,.046195745,,,,,.18232156,.16705409,,,.15276939,.026732912,.27725887,.063013382,.45534354,-.04631618,.099462271,.041816115,.17612113,.040503327,1.8257393,0,1.0596635,.49698132,.6039809,0,.48310259,0,1,1,1,1,1,1,1,1
361,2015,21.80164,.066215999,.56576401,.049217001,.145853,2.1972251,.33333299,2.4849069,.124992,21,116,121,1.9459101,1,,,1.6725144,.89587975,0,22.607445,22.078688,2.5432627,2.1921611,.1054267,.074716151,.59794462,.58607519,.078090698,.067569427,.1128242,.088834547,.34302998,.38586369,.097161695,.1176865,.17902279,.6205765,0,2.1972246,1,,,1.672514,.89587969,.098218679,.072726011,,,,,.095310181,.24294618,,,.17084064,.031349648,.70255387,.1945806,.1143062,-.11928821,.17777562,.095073581,.29733229,.085174493,1.5931091,0,.73777592,.24849066,.58198303,0,.48520303,0,1,1,1,1,1,1,1,1
361,2016,21.914343,.065219998,.60202402,.076792002,.32476199,2.1972251,.33333299,2.564949,.12835599,21,116,122,1.7917595,1,,,1.6284881,.87898535,0,22.775288,22.256893,2.5624168,2.284234,.099045455,.081368066,.61029118,.57094836,.089192636,.081454583,.41616419,.16193287,.33987573,.38069126,.093867637,.11272348,.25621694,.74193734,0,2.3025851,1,,,1.6284879,.87898529,-.089505076,-.11663699,,,,,.087011375,.22314355,,,.17894104,.032422125,-.34121981,-.59805661,1.1348577,.28145882,.20245266,.097101092,.32969174,.085350439,1.5264374,0,.79673213,.22590061,.58606982,0,.49097925,0,1,1,1,1,1,1,1,1
361,2017,22.313316,.065171003,.54159099,.078509003,.183211,2.079442,.375,2.6390569,.149073,21,116,123,1.0986123,1,,,1.7113551,.86596841,0,22.941658,22.165909,2.6214366,2.1013873,.088561669,.085584179,.59768885,.55395025,.044661418,.059769984,.2561174,.15721509,.34726697,.38527045,.099458247,.11320346,.30862743,.71783978,0,1.3862944,1,,,1.711355,.86596841,-.23701763,-.14113373,,,,,.15415068,.19319123,,,.16369435,.033248454,-.31929231,-.92902064,1.0186533,.46197551,.18663013,.11707652,.31939042,.10138457,1.6470059,0,.78469819,.26483783,.58144736,0,.48861194,0,1,1,1,1,1,1,1,1
361,2018,22.331057,.07508,.594962,.104853,.32659501,2.1972251,.33333299,2.70805,.060214002,21,116,124,1.3862944,,,1,1.8268796,.85901928,1.8268796,23.066811,22.258038,2.527288,2.2565811,.070742555,.076564103,.61684245,.5847429,.06809178,.0721232,.11596267,.22020003,.35931909,.37799937,.070304669,.069725603,.31280509,1.0260416,1,2.0794415,,,1,1.82688,.85901928,-.7848959,-.68619806,2.9688506,,1.0986123,,0,.20479441,.64811784,,-.35931286,.033689596,.67831033,.19316036,.11407177,-.1274382,.2334199,.073151827,.42643005,.06283883,1.8694344,0,1.0314275,.43013346,.61091393,0,.54175717,0,1,1,1,1,1,1,1,1
361,2019,22.450502,.098084003,.68528301,.095163003,.238767,2.1972251,.33333299,2.772589,.067869999,21,116,125,1.6094379,1,,,1.8488121,.83995354,0,22.89373,22.292747,2.6201963,2.3924172,.074437857,.066360861,.61849612,.58071482,.087406859,.065205604,.085857362,.078147359,.37057021,.37768978,.074398786,.073193826,.35430163,.78845739,1,2.3978953,1,,,1.848812,.83995348,.26574957,.30674779,,,,,.13353139,.21622311,,,.13840365,.034899913,-.5089348,-1.2079307,1.0039277,.6382575,.15135729,.1341126,.2798312,.11264835,1.8295577,.078472309,1.1761167,.60894012,.59461141,0,.53282654,0,1,1,1,1,1,1,1,1
361,2020,22.457792,.115722,.57709301,.090572998,-.106565,2.1972251,.33333299,2.8332131,.065416001,21,116,126,1.9459101,1,,,1.7462692,.81110066,0,22.872065,22.31599,2.4926951,2.3879273,.069691353,.069692142,.53356242,.56860191,.092722401,.089329563,-.01323365,.095987454,.37904549,.37600785,.094618998,.078649856,.37259132,1.10194,1,2.7080503,1,,,1.986253,.88414109,.32568645,.25199646,,,,,.55961579,.070204258,,,.15727051,.03673153,-.64217746,-.85082126,1.2546735,.46512383,.11604345,.10108483,.2026431,.081989974,1.5972298,.054930616,.99656844,.42625806,.60921144,0,.57449251,.025205351,1,1,1,1,1,1,1,1
362,2012,22.032869,-.018149,.201333,.087113,-.398671,2.079442,.375,1.098612,.206844,23,130,181,1.6094379,,,1,2.0141766,.83795613,2.0141766,21.69306,21.742805,2.1287129,1.4091214,.048488751,.022477429,.56510401,.55383188,.025536502,.0069365716,.011834124,.021050289,.37207311,.34825262,.10469125,.10437057,.11037791,1.2383742,1,2.0794415,,,1,2.3909061,.93472171,,,2.6369228,,0,,0,.25131443,.015688177,,.098771326,.03502671,.97290301,.3755354,-.086413801,-.23312423,-.41683733,-.42595398,-.83958399,-.35693076,1.9817163,0,.9418453,.85029936,.81159204,0,.12798283,.078472309,1,1,0,1,1,1,0,1
362,2013,22.060621,.001856,.331994,.050285999,.63731599,2.1972251,.33333299,1.386294,.15075199,23,130,182,1.7917595,,,1,2.4841239,.9695012,2.4841239,21.962177,21.675245,2.2952316,1.7681642,.0554942,.023915624,.56349862,.46463934,.059702601,.021676749,.13992339,.045673374,.36071399,.36981386,.1154866,.10731734,.14030007,1.4445633,1,2.3025851,,,1,2.4841239,.9695012,.040878296,.37928057,3.3887095,,.69314718,,0,.25593337,.020678626,,.019094896,.026676064,.3454442,-.37545472,.056148194,.13803521,-.43834758,-.53062665,-1.0889097,-.51444316,2.5295353,0,1.3595881,1.1407565,.86799634,0,.1950888,.16620767,1,1,0,1,0,1,0,1
362,2014,22.228556,.002227,.30671799,.050501,.022327,2.1972251,.33333299,1.6094379,.15553799,23,130,183,1.9459101,1,,,2.3594635,.97466564,0,22.280294,21.613472,2.3290217,1.7868222,.039201126,.034841958,.51621735,.46558419,.045809876,.03950664,.050827373,.20074716,.35423398,.3764759,.1189135,.114807,.16762407,1.6233408,1,2.4849067,,,1,2.4405639,1.006092,.30698204,.1771571,,,,,.48550782,.11332869,,,.044448975,.02634822,.73576301,.33484042,.021717167,-.1584729,-.32912457,-.52090275,-.77655739,-.50770599,2.2714889,0,1.0823367,.86221313,.90494686,0,.17106664,.11561487,1,1,1,1,0,1,1,1
362,2015,22.356207,-.035723999,.219006,-.0084119998,-.173474,2.1972251,.33333299,1.791759,.225091,23,130,184,2.1972246,1,,,2.3942533,.95751166,0,22.638334,21.605394,2.4017057,1.8354921,.028484667,.022300517,.51709932,.4741683,.073999554,.022116551,.13256256,.10317048,.35191166,.36356512,.12756155,.12182755,.18984485,2.4973292,1,2.7080503,1,,,2.394253,.95751172,.1193608,.17130458,,,,,.44183275,.12921174,,,.038048007,.027437177,-.27735567,-1.2050014,.22809663,.50051123,-.33471715,-.53221476,-.80139762,-.50960183,2.3428228,0,1.0663291,.737764,.89112234,0,.23315768,.18535443,1,1,1,1,0,1,1,1
362,2016,22.292095,.003608,.306364,.040383,.44184601,2.1972251,.33333299,1.94591,.14835501,23,130,185,2.4849067,1,,,2.647929,1.1138794,0,22.83205,21.561121,2.4150593,1.7216693,.036536332,.03342114,.49866423,.51339757,.04745122,.040884193,.16592455,.037198279,.36712334,.36016378,.11354344,.11978859,.25621694,2.8903718,1,2.7080503,1,,,2.647929,1.113879,-.0023611784,.094946742,,,,,.44183275,.080042705,,,-.0086257532,.017510753,.62470746,-.7138443,-.0094208959,.18395118,-.30539262,-.57303429,-.80865794,-.63829112,2.6096082,0,1.4935256,1.0706232,.97897714,0,.15730447,.099542193,1,1,1,1,0,1,1,1
362,2017,22.44364,.0035900001,.319655,-.027711,.092578001,2.1972251,.33333299,2.079442,.14581899,23,130,186,2.1972246,1,,,2.606802,1.1032803,0,23.000736,21.524244,2.3215868,1.598893,.043515101,.045064766,.56242931,.55752897,.014985099,.034539789,.36664018,.22776219,.3595776,.36734083,.1055786,.10739135,.30862743,3.3506057,0,2.3978953,1,,,2.606802,1.1032799,.32880902,.29828119,,,,,.47000363,.11000089,,,-.0010588082,.0181836,-.7859056,-1.6313543,-.0092740795,.45383149,-.37257671,-.5755887,-.97123373,-.63503569,2.4837391,0,1.2609936,.99804485,.95499402,.016119702,.18005586,.12500648,1,1,1,1,1,1,1,1
362,2018,22.67922,.0044410001,.309737,.016481001,.180684,2.1972251,.33333299,2.1972251,.103794,23,130,187,2.3978953,1,,,2.6928,1.1726482,0,22.826567,21.635666,2.3592691,1.7181218,.021612728,.029101277,.49029353,.58469641,.024805546,.030194234,.13820554,.17933112,.37595072,.37395886,.070897996,.091187745,.31280509,3.192121,1,2.4849067,1,,,2.6928,1.172648,-.37368011,-.35704994,,,,,.43531808,.12014432,,,-.01688158,.01378004,.81044352,-.34418771,-.0013959673,.064517558,-.51767695,-.57180882,-1.3940005,-.67053056,2.5829127,0,1.4072216,1.021201,.99531531,.014747812,.25271422,.21372314,1,1,1,1,0,1,0,1
362,2019,22.752443,-.023173001,.27206799,.0028870001,.018650999,2.079442,.375,2.3025849,.108975,23,130,188,2.3025851,1,,,2.7803807,1.2574522,0,23.083569,21.657164,2.2998822,1.8837862,.022659667,.02456902,.46917042,.58734852,.056398168,.044584639,.086057916,.24220403,.37915733,.37178323,.063683003,.0755229,.35430163,3.8632529,0,2.3978953,1,,,2.833395,1.275879,.11309004,.11586666,,,,,.51082563,.16551444,,,-.032995537,.0083965724,.85029936,-.3282252,.0044190264,.037201054,-.89123416,-.735021,-2.5829139,-1.1244549,2.7883561,.091551028,1.732962,1.4292691,1.0841228,.013862943,.25952363,.25059786,1,1,1,1,1,1,0,1
362,2020,22.717978,.0086979996,.31315899,.075993001,.17294499,2.1972251,.33333299,2.3978951,.090779997,23,130,189,2.0794415,1,,,2.8686121,1.2830876,0,23.10524,21.762884,2.2730341,1.9968113,.047390819,.037071977,.61184663,.55393642,.078411818,.066537671,.25103337,.5245294,.36812243,.36911318,.055284183,.061861522,.39206371,4.4091554,0,2.0794415,1,,,2.8686121,1.283088,-.18354154,-.12094557,,,,,.54654372,.12260232,,,-.049229208,.0067692078,.61696792,-.41679469,-.055838104,.039435454,-.89123416,-.735021,-2.5829139,-1.1244549,2.9430211,.22590061,1.9640565,1.7836337,1.0545008,.015068417,.29090536,.26357454,1,1,1,1,0,1,1,1
363,2012,21.916985,.01167,.60551703,.076135002,-.0067639998,2.1972251,.33333299,1.791759,.041744001,12,183,172,2.5649493,1,,,2.074192,1.0742693,0,22.331577,21.314636,2.1846445,1.3945026,.044957668,.038828,.86808902,.85963023,.10858667,.054774623,-.065686665,.0078267492,.33333299,.34107113,.048225667,.067833751,.11037791,3.2051826,1,2.8903718,1,,,2.074192,1.0742691,,,,,,,0,0,,,.096936025,.020025255,.13515508,-.81575084,.36379504,.24251269,-.41501296,-.017049193,-.8608166,-.018315425,2.2412775,.36620411,.23104906,0,1.0970595,0,.36129647,.27465308,1,1,1,1,0,0,1,1
363,2013,21.923573,.010196,.52838802,.072145,-.099609002,2.3978951,.36363599,1.94591,.064212002,12,183,173,2.7080503,1,,,2.2790074,1.1330197,0,22.246618,21.428022,2.1242476,1.6122019,.053384751,.031710625,.89431977,.80280513,.092165001,.043573748,.048975747,.11413225,.34090874,.35044611,.0567385,.074165255,.14030007,3.3002715,1,3.1780539,1,,,2.279007,1.13302,.28069234,.42675734,,,,,0,0,,,.059252068,.016295707,-.51986039,-1.1307261,.43331051,.27820107,-.34194303,.0015416145,-.77929068,.0017466797,2.3841906,.27465308,.99724603,.89587975,1.0463763,0,.22396994,.13732654,1,1,1,0,1,1,1,1
363,2014,21.952484,.013947,.55687302,.093934,.072888002,2.3978951,.36363599,2.079442,.061023999,12,183,174,2.7080503,1,,,2.2600701,.95341617,0,22.207541,21.748726,2.1173167,1.8331586,.040873401,.037450898,.87678099,.78873068,.080257401,.052310999,.068482801,.1065755,.36450177,.33333299,.068901002,.082071997,.16762407,1.6658182,0,3.4011974,1,,,2.2600701,.95341623,.16203833,.32270455,,,,,0,0,,,.062736347,.027697163,-.081093073,-.55744773,.30918142,.22272325,-.30572283,.00025629997,-.69095504,.00024436053,2.3353658,.21972246,1.0175192,.93642628,.81478673,0,.069314718,0,1,1,1,0,1,0,1,1
363,2015,21.757814,.013194,.55702502,.041742999,-.075016998,2.3978951,.36363599,2.1972251,.072081998,12,183,175,2.6390574,1,,,2.3484931,1.0280178,0,22.288206,21.727865,2.1640248,1.5574728,.041196834,.039768066,.80451715,.61401355,.060301665,.045182865,.010112335,.060255401,.36120099,.36256579,.074361831,.0789674,.18984485,2.2617631,0,3.8501475,1,,,2.3484931,1.028018,-.088423014,-.07460165,,,,,0,0,,,.046467409,.022961361,1.0289644,.21187025,-.051345889,-.09362375,-.26098788,-.0017096996,-.61292821,-.0017576016,2.3294687,.18310206,1.0310348,.89587975,.86803442,0,.046209812,0,1,1,1,0,1,1,1,1
363,2016,22.177032,.030494999,.58210701,.051045001,.18934,2.1972251,.33333299,2.3025849,.068219997,12,183,176,2.5649493,1,,,2.4280448,1.0859916,0,22.576805,21.81576,2.2786682,1.6581519,.048172332,.029811317,.81338084,.58271307,.0739365,.028163157,.25999767,.10854763,.34920597,.36806571,.075199336,.08389695,.28831837,2.6810215,0,4.0430512,1,,,2.428045,1.085992,-.14854455,-.12696671,,,,,0,0,,,.031830702,.019281108,-.98575056,-1.6589119,.31337816,.48959345,-.23400986,.056066751,-.5681864,.060888022,2.5293479,0,1.0310348,.89587975,.90143597,0,.14592572,.036481429,1,1,1,0,1,1,1,1
363,2017,22.586008,.013953,.56828499,.025263,.47553399,2.1972251,.33333299,2.3978951,.061423,12,183,177,2.4849067,1,,,2.3414509,.96882963,0,22.552446,21.677504,2.4259245,1.2692645,.052408248,.047545705,.81254077,.67907912,.036029749,.043065149,.28904802,.24341971,.35044611,.37750357,.083011001,.076074071,.36772656,2.9861867,0,4.1271343,1,,,2.3414509,.96882957,.012485743,.043053865,,,,,0,0,,,.047763098,.026718697,.99569321,.31003743,-.044140529,-.15026179,-.15435481,.070543289,-.36141422,.068344429,2.3070939,0,.53458327,.46110994,.80729604,0,.17970483,.077016354,1,1,1,0,1,1,1,0
363,2018,22.42593,-.036150999,.50533903,.020253999,-.010454,2.1972251,.33333299,2.4849069,.030414,12,183,178,2.5649493,1,,,2.5341122,1.0494851,0,22.546776,21.814499,2.6085341,1.616714,.045790199,.047197588,.81735379,.71106505,.071024798,.060547791,.093787201,.25493121,.36071399,.36943543,.050633799,.051626138,.37525809,3.2760119,1,4.1896548,1,,,2.534112,1.049485,-.27270389,-.16069806,,,,,0,0,,,.012315373,.021598589,.30808902,-.49977869,.034643508,.15406127,-.33522069,.024635911,-.84948683,.025855022,2.701997,0,.7742402,.46051702,.81632733,0,.19121301,.095606506,0,1,1,0,1,0,1,0
